690.8842	0.0657
691.1252	0.0662
691.3663	0.0669
691.6074	0.0676
691.8484	0.068
692.0895	0.068
692.3305	0.0675
692.5716	0.0667
692.8127	0.066
693.0537	0.0656
693.2948	0.0656
693.5358	0.0663
693.7769	0.0676
694.0179	0.0691
694.259	0.07
694.5001	0.0699
694.7411	0.0692
694.9822	0.0685
695.2233	0.0684
695.4644	0.0686
695.7054	0.0689
695.9465	0.0691
696.1875	0.0693
696.4286	0.0696
696.6697	0.0702
696.9107	0.071
697.1518	0.0715
697.3928	0.0716
697.6339	0.0714
697.8749	0.0714
698.116	0.0718
698.3571	0.0721
698.5981	0.0722
698.8392	0.0723
699.0803	0.0727
699.3214	0.0732
699.5624	0.0737
699.8035	0.0738
700.0445	0.0734
700.2856	0.073
700.5267	0.0728
700.7677	0.0732
701.0088	0.0739
701.2498	0.0743
701.4909	0.074
701.7319	0.0733
701.973	0.0731
702.2141	0.0735
702.4551	0.074
702.6962	0.0743
702.9373	0.0744
703.1783	0.0749
703.4194	0.0758
703.6605	0.0766
703.9015	0.0768
704.1426	0.0765
704.3837	0.0764
704.6247	0.0768
704.8658	0.0774
705.1068	0.0778
705.3479	0.0779
705.5889	0.078
705.83	0.0781
706.071	0.0779
706.3121	0.0772
706.5532	0.0763
706.7943	0.0759
707.0353	0.0761
707.2764	0.0769
707.5175	0.0778
707.7585	0.0785
707.9996	0.079
708.2407	0.0792
708.4817	0.0794
708.7228	0.0796
708.9638	0.0798
709.2049	0.0801
709.4459	0.0802
709.687	0.0802
709.9281	0.0799
710.1691	0.0795
710.4102	0.0793
710.6512	0.0797
710.8923	0.0806
711.1334	0.0815
711.3745	0.082
711.6155	0.0822
711.8566	0.082
712.0977	0.0815
712.3387	0.0809
712.5798	0.0808
712.8208	0.0814
713.0619	0.0822
713.3029	0.0828
713.544	0.0829
713.785	0.0829
714.0261	0.083
714.2672	0.083
714.5082	0.0829
714.7493	0.0828
714.9904	0.0829
715.2314	0.0833
715.4725	0.084
715.7136	0.0845
715.9547	0.0846
716.1957	0.0845
716.4368	0.0846
716.6778	0.0848
716.9189	0.0848
717.1599	0.0844
717.401	0.084
717.6421	0.0839
717.8831	0.0842
718.1242	0.0845
718.3652	0.0845
718.6063	0.0844
718.8474	0.0844
719.0884	0.0846
719.3295	0.0849
719.5706	0.085
719.8116	0.085
720.0527	0.085
720.2938	0.0853
720.5348	0.0857
720.7759	0.0861
721.0169	0.0863
721.258	0.0865
721.499	0.0868
721.7401	0.0871
721.9812	0.0873
722.2222	0.0872
722.4633	0.0873
722.7043	0.0877
722.9454	0.0879
723.1865	0.0879
723.4276	0.0876
723.6686	0.0873
723.9097	0.0873
724.1508	0.0874
724.3918	0.0876
724.6329	0.088
724.8739	0.0884
725.115	0.0888
725.3561	0.0889
725.5971	0.0888
725.8382	0.0887
726.0792	0.0886
726.3203	0.0884
726.5613	0.0884
726.8024	0.0885
727.0435	0.0889
727.2845	0.0894
727.5256	0.0897
727.7667	0.0898
728.0078	0.0898
728.2488	0.09
728.4899	0.0901
728.7309	0.0901
728.972	0.0902
729.213	0.0904
729.4541	0.0907
729.6952	0.0909
729.9362	0.0908
730.1773	0.0906
730.4183	0.0905
730.6594	0.0907
730.9005	0.091
731.1415	0.0912
731.3826	0.0912
731.6237	0.0912
731.8647	0.0913
732.1058	0.0915
732.3469	0.0919
732.5879	0.0921
732.829	0.0921
733.0701	0.0921
733.3111	0.0922
733.5522	0.0924
733.7932	0.0926
734.0343	0.0927
734.2753	0.0928
734.5164	0.0928
734.7574	0.0929
734.9985	0.0929
735.2396	0.0929
735.4807	0.0931
735.7217	0.0932
735.9628	0.0935
736.2039	0.0938
736.4449	0.0942
736.686	0.0942
736.927	0.0938
737.1681	0.0933
737.4092	0.0934
737.6502	0.0938
737.8913	0.0942
738.1323	0.0944
738.3734	0.0944
738.6144	0.0945
738.8555	0.0945
739.0966	0.0944
739.3376	0.0941
739.5787	0.0941
739.8198	0.0944
740.0609	0.0947
740.3019	0.0947
740.543	0.0946
740.7841	0.0945
741.0251	0.0948
741.2662	0.0953
741.5072	0.0958
741.7483	0.0959
741.9893	0.0956
742.2304	0.0954
742.4714	0.0953
742.7125	0.0955
742.9536	0.0957
743.1946	0.0957
743.4357	0.0959
743.6768	0.0962
743.9178	0.0966
744.1589	0.0968
744.4	0.0966
744.641	0.0962
744.8821	0.0959
745.1232	0.0959
745.3642	0.0961
745.6053	0.0964
745.8463	0.0966
746.0874	0.0967
746.3284	0.0969
746.5695	0.097
746.8106	0.0971
747.0516	0.0971
747.2927	0.0971
747.5338	0.097
747.7748	0.0968
748.0159	0.0966
748.257	0.0965
748.498	0.0964
748.7391	0.0964
748.9802	0.0967
749.2212	0.0971
749.4623	0.0976
749.7033	0.0978
749.9444	0.0977
750.1854	0.0978
750.4265	0.0981
750.6676	0.0984
750.9086	0.0985
751.1497	0.0983
751.3907	0.0981
751.6318	0.0981
751.8729	0.0982
752.114	0.0982
752.355	0.0981
752.5961	0.098
752.8372	0.0981
753.0782	0.0983
753.3193	0.0983
753.5603	0.0982
753.8014	0.0982
754.0424	0.0984
754.2835	0.0986
754.5246	0.0988
754.7656	0.0987
755.0067	0.0987
755.2477	0.0986
755.4888	0.0987
755.7299	0.0989
755.9709	0.099
756.212	0.099
756.4531	0.099
756.6942	0.0989
756.9352	0.0989
757.1763	0.099
757.4173	0.099
757.6584	0.0991
757.8994	0.0994
758.1405	0.0998
758.3816	0.1002
758.6226	0.1003
758.8637	0.1002
759.1047	0.1
759.3458	0.0999
759.5869	0.1
759.8279	0.1
760.069	0.0999
760.3101	0.0997
760.5511	0.0997
760.7922	0.0999
761.0333	0.1002
761.2743	0.1002
761.5154	0.0999
761.7564	0.0995
761.9975	0.0994
762.2386	0.0996
762.4796	0.0999
762.7207	0.1001
762.9617	0.1004
763.2028	0.1007
763.4438	0.1008
763.6849	0.1008
763.926	0.1006
764.1671	0.1004
764.4081	0.1003
764.6492	0.1005
764.8903	0.1008
765.1313	0.101
765.3724	0.1008
765.6134	0.1005
765.8545	0.1003
766.0956	0.1005
766.3366	0.1006
766.5777	0.1007
766.8187	0.1008
767.0598	0.101
767.3008	0.1012
767.5419	0.1014
767.783	0.1014
768.024	0.1012
768.2651	0.101
768.5062	0.1009
768.7473	0.1011
768.9883	0.1012
769.2294	0.1011
769.4704	0.1007
769.7115	0.1005
769.9526	0.1007
770.1936	0.101
770.4347	0.1012
770.6757	0.1013
770.9168	0.1015
771.1578	0.1017
771.3989	0.1017
771.64	0.1014
771.881	0.1011
772.1221	0.1008
772.3632	0.1008
772.6042	0.1011
772.8453	0.1013
773.0864	0.1014
773.3274	0.1013
773.5685	0.1013
773.8096	0.1013
774.0506	0.1014
774.2917	0.1014
774.5327	0.1014
774.7738	0.1014
775.0148	0.1017
775.2559	0.102
775.4969	0.1022
775.738	0.1021
775.9791	0.102
776.2202	0.1017
776.4612	0.1014
776.7023	0.1012
776.9434	0.1011
777.1844	0.1009
777.4255	0.1008
777.6666	0.1008
777.9076	0.1009
778.1487	0.1011
778.3897	0.1011
778.6308	0.1011
778.8718	0.1011
779.1129	0.1014
779.354	0.1017
779.595	0.1018
779.8361	0.1017
780.0771	0.1016
780.3182	0.1016
780.5593	0.1016
780.8004	0.1016
781.0414	0.1016
781.2825	0.1016
781.5236	0.1017
781.7646	0.1018
782.0057	0.1018
782.2467	0.1016
782.4878	0.1014
782.7288	0.1013
782.9699	0.1013
783.2109	0.1014
783.452	0.1014
783.6931	0.1014
783.9341	0.1012
784.1752	0.101
784.4163	0.1011
784.6573	0.1013
784.8984	0.1014
785.1395	0.1013
785.3806	0.1011
785.6216	0.1011
785.8627	0.1012
786.1037	0.1012
786.3448	0.1012
786.5858	0.1012
786.8269	0.1012
787.068	0.1012
787.309	0.1012
787.5501	0.101
787.7911	0.1007
788.0322	0.1007
788.2733	0.1009
788.5143	0.1013
788.7554	0.1015
788.9965	0.1014
789.2375	0.101
789.4786	0.1007
789.7197	0.1006
789.9607	0.1005
790.2018	0.1005
790.4428	0.1005
790.6839	0.1007
790.9249	0.1009
791.166	0.101
791.4071	0.1008
791.6481	0.1005
791.8892	0.1003
792.1302	0.1002
792.3713	0.1004
792.6124	0.1005
792.8535	0.1005
793.0945	0.1004
793.3356	0.1004
793.5767	0.1007
793.8177	0.1009
794.0588	0.101
794.2998	0.1008
794.5409	0.1006
794.782	0.1005
795.023	0.1005
795.2641	0.1004
795.5051	0.1003
795.7462	0.1002
795.9872	0.1002
796.2283	0.1001
796.4694	0.0999
796.7104	0.0997
796.9515	0.0996
797.1926	0.0997
797.4337	0.1
797.6747	0.1002
797.9158	0.1002
798.1568	0.1
798.3979	0.0997
798.6389	0.0997
798.88	0.0998
799.1211	0.0999
799.3621	0.0998
799.6032	0.0996
799.8442	0.0994
800.0853	0.0994
800.3264	0.0994
800.5674	0.0993
800.8085	0.099
801.0496	0.0989
801.2906	0.0989
801.5317	0.0991
801.7728	0.0992
802.0138	0.0993
802.2549	0.0993
802.496	0.0992
802.737	0.0992
802.9781	0.0992
803.2191	0.099
803.4602	0.0987
803.7012	0.0985
803.9423	0.0984
804.1833	0.0986
804.4244	0.0987
804.6655	0.0986
804.9066	0.0985
805.1476	0.0983
805.3887	0.0982
805.6298	0.0981
805.8708	0.098
806.1119	0.098
806.3529	0.0981
806.594	0.0983
806.8351	0.0985
807.0761	0.0984
807.3172	0.0982
807.5582	0.0981
807.7993	0.0981
808.0403	0.0982
808.2814	0.0982
808.5225	0.0979
808.7635	0.0975
809.0046	0.0973
809.2457	0.0972
809.4868	0.0973
809.7278	0.0972
809.9689	0.0971
810.21	0.0971
810.451	0.0971
810.6921	0.0973
810.9331	0.0972
811.1742	0.097
811.4152	0.0967
811.6563	0.0965
811.8973	0.0966
812.1384	0.0966
812.3795	0.0965
812.6205	0.0963
812.8616	0.0962
813.1027	0.0962
813.3438	0.0962
813.5848	0.0961
813.8259	0.096
814.0669	0.0958
814.308	0.0957
814.5491	0.0957
814.7901	0.0956
815.0312	0.0955
815.2722	0.0955
815.5133	0.0955
815.7543	0.0956
815.9954	0.0957
816.2365	0.0956
816.4775	0.0954
816.7186	0.0951
816.9597	0.095
817.2007	0.095
817.4418	0.0951
817.6829	0.095
817.924	0.0948
818.165	0.0947
818.4061	0.0947
818.6471	0.0947
818.8882	0.0947
819.1292	0.0947
819.3703	0.0946
819.6113	0.0945
819.8524	0.0944
820.0935	0.0942
820.3345	0.0941
820.5756	0.0939
820.8167	0.0938
821.0577	0.0938
821.2988	0.0938
821.5399	0.0937
821.7809	0.0935
822.022	0.0932
822.2631	0.0931
822.5041	0.0931
822.7452	0.093
822.9862	0.093
823.2273	0.0929
823.4683	0.0928
823.7094	0.0926
823.9505	0.0924
824.1915	0.0922
824.4326	0.0921
824.6736	0.092
824.9147	0.0921
825.1558	0.0922
825.3969	0.0922
825.6379	0.0921
825.879	0.0919
826.1201	0.0918
826.3611	0.0919
826.6022	0.0919
826.8432	0.092
827.0843	0.0919
827.3253	0.0918
827.5664	0.0916
827.8075	0.0914
828.0485	0.0911
828.2896	0.0909
828.5306	0.0908
828.7717	0.0907
829.0128	0.0907
829.2538	0.0906
829.4949	0.0904
829.736	0.0902
829.9771	0.0902
830.2181	0.0903
830.4592	0.0903
830.7002	0.0902
830.9413	0.0899
831.1823	0.0898
831.4234	0.0898
831.6645	0.0898
831.9055	0.0897
832.1466	0.0895
832.3876	0.0893
832.6287	0.0893
832.8698	0.0892
833.1108	0.0891
833.3519	0.0888
833.593	0.0885
833.834	0.0884
834.0751	0.0884
834.3162	0.0885
834.5572	0.0884
834.7983	0.0881
835.0393	0.0878
835.2804	0.0877
835.5215	0.0877
835.7625	0.0877
836.0036	0.0877
836.2446	0.0875
836.4857	0.0875
836.7267	0.0874
836.9678	0.0874
837.2089	0.0873
837.45	0.0871
837.691	0.0869
837.9321	0.0868
838.1732	0.0867
838.4142	0.0865
838.6553	0.0862
838.8963	0.086
839.1374	0.086
839.3785	0.0861
839.6195	0.0863
839.8606	0.0862
840.1016	0.086
840.3427	0.0856
840.5837	0.0855
840.8248	0.0854
841.0659	0.0854
841.3069	0.0853
841.548	0.0851
841.7891	0.085
842.0302	0.0849
