theta_i_degrees,n0_to_n0p50,n0_to_n0p55,n0_to_n0p60,n0_to_n0p65,n0_to_n0p70,n0_to_n0p75,n0_to_n0p80,n0_to_n0p85,n0_to_n0p90,n0_to_n0p95,n0_to_n1p00,n0_to_n1p05,n0_to_n1p10,n0_to_n1p15,n0_to_n1p20,n0_to_n1p25,n0_to_n1p30,n0_to_n1p35,n0_to_n1p40,n0_to_n1p45,n0_to_n1p50,n0_to_n1p55,n0_to_n1p60,n0_to_n1p65,n0_to_n1p70,n0_to_n1p75,n0_to_n1p80,n0_to_n1p85,n0_to_n1p90,n0_to_n1p95,n0_to_n2p00
10.365166516651666,4.0885755231805,4.294951102141775,4.51609190403069,4.75327205511081,5.0078730922363945,5.28138593728338,5.575409096331759,5.891641088000963,6.231864298622565,6.5979163750567364,6.991643828978897,7.414830676585434,7.869092648919923,8.355724850685869,8.875487995610108,9.428316173402205,10.012928862310114,10.626334034747686,11.263221665466858,11.91527334741859,12.570460424538417,13.212473961659976,13.820519145906356,14.369787258180716,14.832931523561824,15.182735775658278,15.395816526557466,15.456690874010846,15.361102728879224,15.11745511494847,14.745721150079873
10.374147414741476,4.092085254077467,4.298638640027751,4.5199700766047375,4.757354817604774,5.012175627233702,5.285924757902961,5.58020214982521,5.896707855082402,6.237225881366842,6.603595562670411,6.997665125784159,7.421220269670969,7.8758782835240115,8.36293556887603,8.883153677746227,9.436466802283183,10.021593408171888,10.635538839433535,11.27298819500943,11.925615200584616,12.581379557461414,13.22395625128613,13.83252969995479,14.3822662829433,14.845791988871888,15.19586433775799,15.409078858944097,15.46994150698393,15.374197936286544,15.130266058361459,14.758144228830098
10.383128312831285,4.095594899639562,4.3023260899320235,4.523848158634402,4.761437487136435,5.016478067073722,5.290463481493317,5.58499510486787,5.901774522902486,6.242587364851035,6.609274652085404,7.00368632681472,7.427609771129343,7.882663832790382,8.370146210623394,8.890819295416591,9.444617382181487,10.030257924292075,10.644743637258934,11.282754743421885,11.935957099314155,12.592298760110138,13.235438626676594,13.844540339790608,14.394745367813531,14.858652453088862,15.208992795054552,15.422340939744448,15.483191706980646,15.387292511965306,15.143076176179594,14.77056631439048
10.392109210921094,4.099104459792595,4.306013451777977,4.527726150040701,4.7655200636245425,5.02078041167309,5.2950021079692355,5.589787961373026,5.906841091373498,6.247948748987102,6.614953643214253,7.0097074319848645,7.433999180878084,7.889449296641715,8.37735677585813,8.898484848561667,9.452767913051094,10.03892241064157,10.653948428214925,11.292521310717568,11.946299043642592,12.603218032537232,13.246921087889163,13.856551065454399,14.407224512780306,14.871512916104368,15.222121147291842,15.435602768510597,15.496441473337045,15.400386455040508,15.155885467351098,14.782987405586692
10.401090109010903,4.102613934462384,4.309700725489005,4.531604050744659,4.769602546987843,5.025082660948454,5.299540637245502,5.594580719253971,5.911907560407731,6.253310033687012,6.620632535969489,7.015728441208867,7.4403884988347215,7.896234675000694,8.384567264510414,8.906150337121923,9.460918394845978,10.047586867191287,10.663153212292556,11.30228789690984,11.95664103360533,12.614137374795325,13.258403634981603,13.868561876986682,14.419703717832334,14.884373377809732,15.235249394213257,15.448864344793973,15.509690805388402,15.413479764636302,15.168693930823368,14.795407501243696
10.410071007100711,4.106123323574734,4.313387910988498,4.535481860667289,4.773684937145084,5.029384814816451,5.3040790692368995,5.599373378423986,5.916973929917467,6.25867121886272,6.6263113302636425,7.021749354400996,7.446777724916774,7.903019967789976,8.3917776765104,8.913815761037814,9.469068827520097,10.056251293912117,10.672357989482862,11.31205450201204,11.966983069237745,12.625056786937021,13.269886268011604,13.880572774427845,14.43218298295812,14.897233838095909,15.2483775355617,15.462125668145335,15.522939702469165,15.42657243987594,15.18150156554293,14.807826600185688
10.419051905190521,4.109632627055457,4.317075008199842,4.539359579729609,4.77776723401501,5.033686873193719,5.308617403858207,5.604165938796352,5.922040199814982,6.264032304426175,6.6319900260092295,7.027770171475518,7.453166859041747,7.909805174932223,8.398988011788235,8.92148112024978,9.477219211027403,10.064915690774946,10.68156275977687,11.321821126037499,11.977325150575194,12.63597626901489,13.281368987036819,13.892583757818185,14.444662308145983,14.910094296853572,15.261505571079569,15.475386738114763,15.53618816391299,15.439664479881808,15.194308370455479,14.82024470123615
10.42803280328033,4.1131418448303645,4.320762017046426,4.543237207852634,4.781849437516363,5.037988835996894,5.313155641024199,5.608958400284344,5.927106370012555,6.269393290289325,6.637668623118767,7.033790892346684,7.459555901127145,7.916590296350083,8.406198270274064,8.92914641469826,9.48536954532184,10.073580057750654,10.690767523165599,11.331587768999539,11.987667277653028,12.64689582108149,13.292851792114844,13.904594827197892,14.457141693384047,14.922954753973032,15.274633500508786,15.488647554251692,15.549436189052718,15.452755883775428,15.207114344505849,14.832661803217805
10.43701370137014,4.116650976825264,4.324448937451636,4.547114744957377,4.785931547567881,5.042290703142606,5.317693780649654,5.613750762801236,5.932172440422447,6.274754176364106,6.643347121504763,7.039811516928741,7.465944851090461,7.923375331966196,8.413408451898004,8.936811644323674,9.493519830357336,10.082244394810107,10.699972279640066,11.341354430911473,11.998009450506583,12.657815443189342,13.30433468330322,13.916605982607043,14.469621138660226,14.935815209344298,15.287761323590775,15.501908116104874,15.562683777220368,15.465846650677433,15.219919486638009,14.845077904952632
10.445994599459947,4.120160022965962,4.328135769338852,4.550992190964847,4.790013564088306,5.046592474547486,5.322231822649336,5.6185430262602925,5.937238410956927,6.280114962562457,6.6490255210797145,7.045832045135929,7.472333708849174,7.930160281703183,8.420618556590187,8.944476809066439,9.501670066087819,10.090908701924159,10.70917702919126,11.351121111786606,12.008351669171185,12.668735135390945,13.31581766065944,13.928617224085619,14.482100643962251,14.948675662857031,15.30088904006645,15.515168423222388,15.575930927747171,15.478936779707565,15.23272379579512,14.857493005261885
10.454975497549757,4.123668983178267,4.33182251263146,4.554869545796056,4.79409548699637,5.050894150128156,5.326769766938013,5.623335190574779,5.942304281528251,6.2854756487963,6.654703821756118,7.051852476882475,7.478722474320763,7.936945145483669,8.42782858428071,8.952141908866952,9.509820252467195,10.099572979063662,10.718381771810176,11.360887811638232,12.01869393368214,12.67965489773878,13.327300724240937,13.940628551673482,14.49458020927765,14.961536114400577,15.314016649676253,15.528428475151667,15.589177639963529,15.492026269984724,15.24552727091944,14.869907102966074
10.463956395639565,4.127177857387987,4.335509167252844,4.558746809372012,4.798177316210809,5.055195729801246,5.331307613430449,5.62812725565796,5.947370052048677,6.290836234977564,6.660382023446462,7.0578728120826115,7.485111147422696,7.943729923230269,8.435038534899682,8.959806943665614,9.517970389449367,10.108237226199456,10.727586507487805,11.370654530479646,12.029036244074751,12.690574730285297,13.338783874105104,13.952639965410407,14.507059834593777,14.974396563863944,15.327144152160113,15.541688271439442,15.602423913199045,15.505115120626904,15.258329910952414,14.882320196884956
10.472937293729375,4.130686645520925,4.3391957331263855,4.562623981613727,4.802259051650358,5.059497213483379,5.33584536204141,5.632919221423091,5.952435722430458,6.296196721018168,6.666060126063231,7.063893050650552,7.491499728072434,7.950514614865585,8.442248408377187,8.967471913402813,9.52612047698824,10.116901443302377,10.736791236215122,11.380421268324119,12.039378600384307,12.70149463308293,13.35026711030928,13.964651465336054,14.519539519897762,14.98725701113584,15.340271547257482,15.554947811631802,15.615669746782512,15.518203330751222,15.271131714834622,14.894732285837573
10.481918191819183,4.134195347502885,4.342882210175462,4.566501062442196,4.80634069323374,5.063798601091167,5.340383012685645,5.637711087783421,5.957501292585833,6.301557106830018,6.671738129518893,7.0699131925005085,7.497888216187425,7.957299220312203,8.449458204643308,8.975136818018916,9.53427051503768,10.125565630343237,10.745995957983089,11.390188025184923,12.049721002646075,12.712414606184065,13.361750432910735,13.976663051489963,14.53201926517654,15.000117456104592,15.353398834707294,15.568207095274143,15.628915140041883,15.531290899473914,15.28393268150578,14.90714336864219
10.490899089908993,4.137703963259677,4.346568598323458,4.570378051778431,4.810422240879691,5.068099892541236,5.344920565277915,5.642502854652205,5.962566762427051,6.306917392325029,6.677416033725927,7.075933237546685,7.504276611685117,7.9640837394927155,8.456667923628117,8.982801657454289,9.542420503551572,10.134229787292856,10.755200672782676,11.399954801075316,12.060063450895314,12.723334649641094,13.3732338419667,13.988674723911586,14.544499070416869,15.012977898658242,15.366526014248006,15.5814661219112,15.642160092304332,15.544377825910365,15.296732809904773,14.919553444116369
10.499879987998801,4.141212492717097,4.350254897493743,4.574254949543432,4.814503694506934,5.072401087750194,5.349458019732964,5.647294521942684,5.967632131866339,6.312277577415094,6.683093838596785,7.08195318570327,7.510664914482938,7.9708681723296895,8.463877565261669,8.990466431649287,9.550570442483776,10.142893914122029,10.764405380604819,11.409721596008552,12.070405945167275,12.734254763506362,13.384717337534351,14.000686482640267,14.556978935605287,15.025838338684476,15.379653085617544,15.594724891087024,15.655404602896192,15.557464109175022,15.309532098969603,14.931962511076893
10.50886088608861,4.144720935800951,4.353941107609701,4.5781317556582,4.818585054034193,5.076702186634655,5.353995375965548,5.652086089568103,5.972697400815937,6.317637662012114,6.688771544043931,7.087973036884461,7.517053124498318,7.977652518745699,8.471087129474023,8.998131140544256,9.558720331788148,10.15155801080156,10.773610081440472,11.419488409997877,12.080748485497192,12.745174947832204,13.396200919670818,14.012698327715235,14.569458860728156,15.03869877607067,15.392780048553378,15.607983402345004,15.668648671142995,15.570549748381486,15.322330547637444,14.944370568339835
10.517841784178419,4.148229292437041,4.357627228594705,4.582008470043735,4.822666319380189,5.08100318911123,5.358532633890406,5.656877557441697,5.977762569188069,6.3229976460279795,6.694449149979811,7.093992791004432,7.5234412416486744,7.984436778663292,8.478296616195214,9.005795784079528,9.56687017141853,10.160222077302228,10.78281477528056,11.429255243056517,12.09109107192028,12.756095202670915,13.407684588433165,14.024710259175604,14.581938845771623,15.051559210703841,15.405906902792449,15.621241655227832,15.681892296369448,15.58363474264248,15.335128154844602,14.956777614720506
10.526822682268229,4.151737562551167,4.361313260372128,4.585885092621032,4.826747490463647,5.085304095096519,5.363069793422283,5.661668925476699,5.982827636894957,6.328357529374572,6.700126656316868,7.100012447977357,7.529829265851418,7.991220952005019,8.485506025355274,9.013460362195428,9.575019961328755,10.168886113594809,10.792019462116013,11.439022095197696,12.101433704471754,12.767015528074767,13.4191683438784,14.036722277060406,14.594418890721641,15.064419642470694,15.419033648071197,15.634499649277556,15.695135477899427,15.596719091069819,15.347924919526527,14.969183649033486
10.535803580358037,4.15524574606913,4.364999202865347,4.589761623311091,4.83082856720328,5.089604904507136,5.367606854475916,5.666460193586344,5.9878926038488185,6.333717311963773,6.705804062967542,7.106032007717404,7.536217197023947,7.998005038693423,8.492715356884226,9.021124874832273,9.58316970147265,10.17755011965007,10.801224141937743,11.448788966434638,12.111776383186806,12.777935924096017,13.430652186063499,14.04873438140854,14.606898995563968,15.0772800712576,15.432160284125574,15.64775738403552,15.708378215056026,15.609802792774452,15.36072084061782,14.981588670092608
10.544784478447847,4.158753842916729,4.368685055997734,4.593638062034907,4.834909549517808,5.093905617259678,5.372143816966041,5.671251361683854,5.992957469961869,6.339076993707458,6.71148136984426,7.112051470138726,7.542605035083657,8.004789038651031,8.499924610712084,9.028789321930363,9.591319391804024,10.18621409543877,10.81042881473666,11.458555856780535,12.122119108100616,12.788856390786894,13.442136115045365,14.06074657225882,14.61937916028416,15.09014049695059,15.445286810691032,15.6610148590424,15.72162050716149,15.622885846866437,15.373515917052222,14.993992676710954
10.553765376537655,4.1622618530197615,4.372370819692657,4.59751440871347,4.838990437325944,5.0982062332707425,5.376680680807391,5.676042429682452,5.998022235146315,6.344436574517496,6.717158576859446,7.118070835155484,7.548992779947931,8.011572951800357,8.507133786768849,9.036453703429997,9.59946903227669,10.194878040931652,10.819633480503665,11.468322766248601,12.132461879248359,12.799776928199595,13.453620130880863,14.072758849649933,14.631859384867576,15.103000919435367,15.458413227502506,15.674272073838186,15.734862353537247,15.635968252454935,15.38631014776261,15.006395667700886
