wavenumber,thetaR_0,thetaR_1,thetaR_2,thetaR_3,thetaR_4,thetaR_5,thetaR_6,thetaR_7,thetaR_8,thetaR_9,thetaR_10,thetaR_11,thetaR_12,thetaR_13,thetaR_14,thetaR_15,thetaR_16,thetaR_17,thetaR_18,thetaR_19,thetaR_20,thetaR_21,thetaR_22,thetaR_23,thetaR_24,thetaR_25,thetaR_26,thetaR_27,thetaR_28,thetaR_29,thetaR_30
1979.8059790140567,21.37151439602642,22.1900714093759,23.04334541260044,23.932022351610353,24.856599579218983,25.817337436104992,26.814203085862257,27.846805889146797,28.914323699533565,30.015419643685846,31.148149242568614,32.3098581798342,33.49707168040652,34.70537739111475,35.929304931874064,37.162206993025976,38.39614906901718,39.621817686140396,40.82846026993563,42.00387341979638,43.134459867426564,44.20537695840858,45.20079979197035,46.10431839834247,46.89947856897505,47.570458765075685,48.10285118096181,48.48448672920477,48.70621813814022,48.762561572083214,48.65210337474496
1977.8481012658226,21.371302271713443,22.189734638335075,23.04288454347825,23.931440276993573,24.855902105011538,25.816533945693894,26.813307308170952,27.845836778287875,28.91330643120578,30.014386729261513,31.147141755410352,32.30892707905302,33.496279204180645,34.70479847387836,35.92902857619493,37.162337497039914,38.39680697364233,39.62314026388414,40.83060133196068,42.00700217643841,43.138758550765836,44.21103692084229,45.20801585440592,46.11328135958927,46.91036602086242,47.583424681023004,48.118015117164724,48.50192380993438,48.725951170009864,48.784556535223565,48.67626912782404
1975.8940920766647,21.372877111634853,22.192101966508325,23.04610345351854,23.935570289879344,24.861002207208816,25.822661368328472,26.820516002797564,27.85417554144347,28.922816627958984,30.02509956629528,31.159075058068417,32.322081535963456,33.51063405983104,34.72030667681321,35.945611432019085,37.179878935465126,38.4151476220077,39.642071629902055,40.84986053749867,42.02626784815649,43.15764864868451,44.22910944313137,45.22477344585291,46.12818080088078,46.92283330292979,47.592875805442674,48.12388190220958,48.50368292463701,48.72315360172185,48.77685404919581,48.663434303545856
1973.9439399921043,21.375635644514055,22.19497118799886,23.049094569306853,23.938696158524323,24.864277581508293,25.82610316368395,26.824143592369044,27.858011076363148,28.926885378682545,30.029430278112894,31.163700309636365,32.32703808418897,33.51596314727092,34.72605426870011,35.951828338992456,37.186620765212204,38.42247448896221,39.65004753837842,40.85855234288404,42.035743697478914,43.16797581246531,44.24035148309878,45.23698672639517,46.14141045175333,46.93710887432549,47.60820700735118,48.14025495284356,48.52105809717875,48.74146450415332,48.7960089730206,48.6833196574904
1971.9976336028396,21.37555874378681,22.19503781679496,23.049333079187335,23.939139159861973,24.864962478578068,25.8270727323106,26.825446595018935,27.859702905599338,28.9290287145497,30.032095737926195,31.166967059418468,32.33099436920503,33.52070668436163,34.73169242514276,35.95847800148129,37.19440777890257,38.431532522102735,39.66051620631051,40.870574412097376,42.04946119528048,43.18352490365738,44.25785605774368,45.25655078774028,46.163109608886586,46.96098152025152,47.63424605985869,48.16840127595281,48.55119680101031,48.77342514304451,48.82957018715657,48.71821809945772
1970.0551615445233,21.37555874378681,22.19503781679496,23.049333079187335,23.939139159861973,24.864962478578068,25.8270727323106,26.825446595018935,27.859702905599338,28.9290287145497,30.032095737926195,31.166967059418468,32.33099436920503,33.52070668436163,34.73169242514276,35.95847800148129,37.19440777890257,38.431532522102735,39.66051620631051,40.870574412097376,42.04946119528048,43.18352490365738,44.25785605774368,45.25655078774028,46.163109608886586,46.96098152025152,47.63424605985869,48.16840127595281,48.55119680101031,48.77342514304451,48.82957018715657,48.71821809945772
1968.1165124975396,21.37555874378681,22.19503781679496,23.049333079187335,23.939139159861973,24.864962478578068,25.8270727323106,26.825446595018935,27.859702905599338,28.9290287145497,30.032095737926195,31.166967059418468,32.33099436920503,33.52070668436163,34.73169242514276,35.95847800148129,37.19440777890257,38.431532522102735,39.66051620631051,40.870574412097376,42.04946119528048,43.18352490365738,44.25785605774368,45.25655078774028,46.163109608886586,46.96098152025152,47.63424605985869,48.16840127595281,48.55119680101031,48.77342514304451,48.82957018715657,48.71821809945772
1966.1816751867873,21.380834335240717,22.200669024864283,23.0553622087325,23.945614132319733,24.871937519776687,25.83460911521781,26.833613430581142,27.8685779694161,28.93869928976753,30.0426594449225,31.178532629998763,32.34368230654474,33.534649729217506,34.74703572356726,35.97537883948703,37.21303471623413,38.452063723035074,39.68313673526392,40.89547224453313,42.076821703265765,43.21352362931033,44.29064970896684,45.29226660066576,46.2018335306106,47.002746057490064,47.67901905430189,48.21607719354583,48.60159221158129,48.82627978309084,48.88455429561767,48.77494570071205
1963.8648860958365,21.380834335240717,22.200669024864283,23.0553622087325,23.945614132319733,24.871937519776687,25.83460911521781,26.833613430581142,27.8685779694161,28.93869928976753,30.0426594449225,31.178532629998763,32.34368230654474,33.534649729217506,34.74703572356726,35.97537883948703,37.21303471623413,38.452063723035074,39.68313673526392,40.89547224453313,42.076821703265765,43.21352362931033,44.29064970896684,45.29226660066576,46.2018335306106,47.002746057490064,47.67901905430189,48.21607719354583,48.60159221158129,48.82627978309084,48.88455429561767,48.77494570071205
1961.9383951343925,21.380834335240717,22.200669024864283,23.0553622087325,23.945614132319733,24.871937519776687,25.83460911521781,26.833613430581142,27.8685779694161,28.93869928976753,30.0426594449225,31.178532629998763,32.34368230654474,33.534649729217506,34.74703572356726,35.97537883948703,37.21303471623413,38.452063723035074,39.68313673526392,40.89547224453313,42.076821703265765,43.21352362931033,44.29064970896684,45.29226660066576,46.2018335306106,47.002746057490064,47.67901905430189,48.21607719354583,48.60159221158129,48.82627978309084,48.88455429561767,48.77494570071205
1960.015680125441,21.380567505011044,22.20020132240556,23.054688806766205,23.944732618428628,24.870848582774574,25.83331735535425,26.832128307412894,27.866914900077568,28.936880907912535,30.04071702622746,31.17650768308874,32.34162831761248,33.53263403333993,34.74514145448905,35.97370688105119,37.2117055414284,38.45121896005176,39.68294024456508,40.89611042962061,42.07850271770247,43.216475096600746,44.295114561029486,45.29849669348298,46.210080844909875,47.013251564424856,47.69199972345858,48.23171210001798,48.62000915754147,48.847544135696225,48.908661704752554,48.80181991908205
1958.0967299784609,21.385094705027512,22.205977580847435,23.06181794821706,23.953322448366578,24.88101002270182,25.84516326496825,26.845771930003785,27.882467859479394,28.9544506781377,30.06040378928994,31.19840048781606,32.365800454398475,33.55913754952689,34.77400075614372,36.00491140433594,37.245201537021075,38.48690052495498,39.72063986573372,40.93558948078304,42.1194425779047,43.2584698295542,44.337666382713905,45.34101570718651,46.251890647158284,47.05360219842938,47.73008894830646,48.26671497275794,48.65111453845961,48.873995163985406,48.92979597669046,48.81710451752778
1956.1815336463226,21.385094705027512,22.205977580847435,23.06181794821706,23.953322448366578,24.88101002270182,25.84516326496825,26.845771930003785,27.882467859479394,28.9544506781377,30.06040378928994,31.19840048781606,32.365800454398475,33.55913754952689,34.77400075614372,36.00491140433594,37.245201537021075,38.48690052495498,39.72063986573372,40.93558948078304,42.1194425779047,43.2584698295542,44.337666382713905,45.34101570718651,46.251890647158284,47.05360219842938,47.73008894830646,48.26671497275794,48.65111453845961,48.873995163985406,48.92979597669046,48.81710451752778
1953.8882375928094,21.385094705027512,22.205977580847435,23.06181794821706,23.953322448366578,24.88101002270182,25.84516326496825,26.845771930003785,27.882467859479394,28.9544506781377,30.06040378928994,31.19840048781606,32.365800454398475,33.55913754952689,34.77400075614372,36.00491140433594,37.245201537021075,38.48690052495498,39.72063986573372,40.93558948078304,42.1194425779047,43.2584698295542,44.337666382713905,45.34101570718651,46.251890647158284,47.05360219842938,47.73008894830646,48.26671497275794,48.65111453845961,48.873995163985406,48.92979597669046,48.81710451752778
1951.9812609798944,21.384750797049456,22.205576342201145,23.061382924437194,23.952883875045533,24.88060605277372,25.84484136392166,26.845590448056875,27.8824977847193,28.95477756683784,30.06112985814857,31.1996468365643,32.36770936474424,33.561874776187494,34.77775768617037,36.009906910645014,37.25168329033578,38.495145456135475,39.73095339164494,40.948303030345514,42.13490889728114,43.27705553306866,44.35974128664666,45.366938682521216,46.28199209724195,47.08816382638796,47.76932218947893,48.3107402068678,48.69994375184565,48.92752084621712,48.98778851008219,48.879219140869715
1950.0780031201248,21.38632767166048,22.20794714840635,23.064607165837405,23.957021544422133,24.885716674694667,25.85098277734765,26.852817283867438,27.89085958951594,28.96431652216021,30.071878044269916,31.21162299358365,32.38091511249566,33.57629027085598,34.793336718448536,36.026571491563494,37.269317831032645,38.51359073164925,39.75000059066407,40.96768833480161,42.15430920445891,43.29608611520895,44.377956349466984,45.38383588359537,46.297022043622825,47.100745300578126,47.77886328018857,48.31666463345931,48.70172057148066,48.92469466563243,48.9800066368421,48.86625212508851
1948.1784531463084,21.38632767166048,22.20794714840635,23.064607165837405,23.957021544422133,24.885716674694667,25.85098277734765,26.852817283867438,27.89085958951594,28.96431652216021,30.071878044269916,31.21162299358365,32.38091511249566,33.57629027085598,34.793336718448536,36.026571491563494,37.269317831032645,38.51359073164925,39.75000059066407,40.96768833480161,42.15430920445891,43.29608611520895,44.377956349466984,45.38383588359537,46.297022043622825,47.100745300578126,47.77886328018857,48.31666463345931,48.70172057148066,48.92469466563243,48.9800066368421,48.86625212508851
1945.9038723487056,21.38584827996737,22.207141815787484,23.06347148831063,23.955555873824114,24.883927379894555,25.848883726315293,26.850431570115017,27.888221524049154,28.96147390715138,30.06889473617331,31.208581750029953,32.377920697368474,33.573472763455136,34.79085493326021,36.02461636242844,37.26811554523794,38.513405314517904,39.75113554085358,40.970486800600845,42.15915208538118,43.30338739585172,44.38815496294112,45.3973835128695,46.314366560417284,47.12231005925459,47.80502322794363,48.347721080975866,48.737877292214385,48.966038472460795,49.026495444055136,48.917712613344364
1944.0124416796266,21.390031046326307,22.21121305245313,23.067418556470578,23.95936653827037,24.88759019989692,25.852388542011678,26.853770099399952,27.891388085496978,28.964466284309196,30.071715197197488,31.211238233577404,32.38042817018236,33.57585474629911,34.79314517864845,36.02686064867795,37.27037352535968,38.51575232413897,39.75366422610262,40.97330837547439,42.162396971941114,43.30720494735877,44.39271193341707,45.40286093739778,46.320954775321816,47.130201746679994,47.81440462971216,48.35876187709093,48.75072002067987,48.98078867475188,49.04321383161385,48.936410376133296
1942.124684404739,21.39463940161542,22.21692844257697,23.07431677080403,23.967523124262154,24.89707906265915,25.863280186635695,26.866129456628563,27.905271857318816,28.979919743993243,30.08876837952421,31.22990145730543,32.400686848496576,33.597663465282935,34.816421062793424,36.05147609117238,37.296148445347164,38.5424462296389,39.780968515272285,41.00083950241115,42.18969133063789,43.3337165689732,44.41781430570824,45.425854369479644,46.341080643687,47.14666455151669,47.826401968672904,48.365521200242576,48.7515395199228,48.97507823274274,49.03053109011488,48.916487114779535
1939.8642095053347,21.394372217664454,22.21646003522929,23.07364222667527,23.966639941790394,24.895987841433474,25.86198544177497,26.864640572352442,27.903604192803897,28.978095902194568,30.086819645297957,31.22786940415397,32.398625102640125,33.595639600400006,34.81451857733096,36.04979639116335,37.29481271784807,38.54159704438588,39.780770935393946,41.001481421929135,42.19138269411041,43.33668708033978,44.42230922062987,45.43212801797448,46.34938748181793,47.15724782027735,47.8394804482094,48.38127504366571,48.770096626101214,48.99650291302346,49.054816740377674,48.94355414099103
1937.9844961240312,21.3942951785278,22.21652679679199,23.073881260681485,23.96708401311448,24.89667455141248,25.862957815836275,26.8659476871187,27.905301833908656,28.980247238690545,30.08949589941953,31.231150485886054,32.40260016659516,33.60040746747875,34.82018794522376,36.05648573591693,37.30264976405969,38.55071765574372,39.79131725366684,41.01359906714077,42.205216841059034,43.352377260412524,44.43998277990411,45.45189230989176,46.37132109524064,47.181391432998744,47.86582821162313,48.40976766603579,48.80061741835963,49.02887788510891,49.08881934217178,48.97891449792453
1936.108422071636,21.3942951785278,22.21652679679199,23.073881260681485,23.96708401311448,24.89667455141248,25.862957815836275,26.8659476871187,27.905301833908656,28.980247238690545,30.08949589941953,31.231150485886054,32.40260016659516,33.60040746747875,34.82018794522376,36.05648573591693,37.30264976405969,38.55071765574372,39.79131725366684,41.01359906714077,42.205216841059034,43.352377260412524,44.43998277990411,45.45189230989176,46.37132109524064,47.181391432998744,47.86582821162313,48.40976766603579,48.80061741835963,49.02887788510891,49.08881934217178,48.97891449792453
1933.8619222587506,21.39402800339978,22.21605840686367,23.07320674280756,23.966200864102394,24.895583366959627,25.861663104559717,26.864458823882792,27.903634165636763,28.97842335347456,30.08754706544769,31.229118259760405,32.4005381600726,33.5983832463999,34.818285013053014,36.054805525449986,37.30131352309528,38.54986806500087,39.791119558329356,41.01424143993719,42.20690963169772,43.35535073671495,44.44448295150269,45.45817447570531,46.379640905673234,47.19199353569944,47.87893296004387,48.425556869693644,48.81922059608361,49.05036078801578,49.11317647916198,49.006066938373294
1931.9938176197836,21.395529234172677,22.218498289675612,23.076673488111275,23.97078750552661,24.901387352214055,25.868785670666682,26.87300410658482,27.913707985203636,28.990131611409204,30.100993679305205,31.244402557288353,32.4177516504275,33.61760568717205,34.839579699944586,36.07821375048699,37.32684818234731,38.57750645456391,39.82079548576154,41.04583690585253,42.240246509524106,43.39018309846859,44.480490941725606,45.49496089031537,46.416731822217336,47.22884436775563,47.914941053220204,48.460081122350765,48.8516075627642,49.079975447547454,49.13943463300773,49.028465453252956
1930.1293186643506,21.395529224982827,22.21849827183865,23.076673460568532,23.970787468682094,24.901387308201638,25.868785623544653,26.873004062388645,27.91370795175672,28.990131597751326,30.10099369454642,31.24440260863134,32.41775174002341,33.61760580738561,34.839579826509656,36.07821383294798,37.32684813113025,38.57750612404627,39.820794652880345,41.04583524419816,42.240243559631956,43.39017823625361,44.480483348760025,45.49494953181539,46.41671544076155,47.22882150207506,47.914910090668535,48.460040389676166,48.85155545211364,49.07991056445087,49.13935594361229,49.02837240355711
1927.8966647387701,21.395529224982827,22.21849827183865,23.076673460568532,23.970787468682094,24.901387308201638,25.868785623544653,26.873004062388645,27.91370795175672,28.990131597751326,30.10099369454642,31.24440260863134,32.41775174002341,33.61760580738561,34.839579826509656,36.07821383294798,37.32684813113025,38.57750612404627,39.820794652880345,41.04583524419816,42.240243559631956,43.39017823625361,44.480483348760025,45.49494953181539,46.41671544076155,47.22882150207506,47.914910090668535,48.460040389676166,48.85155545211364,49.07991056445087,49.13935594361229,49.02837240355711
1926.0400616332818,21.398216694017606,22.221441310463614,23.079911927517664,23.974367206259377,24.90536093537751,25.87321340216027,26.877954831776727,27.91926012164726,28.99637418180515,30.108027356669368,31.252340680688892,32.42672115195258,33.62774784823364,34.85105062700516,36.09118442661621,37.341503912336854,38.59404547989563,39.83942650641249,41.066775217595755,42.263708462369884,43.41637862489296,44.50961401859711,45.527178013091905,46.45216890143282,47.26757289611062,47.95696487844502,48.50532557627484,48.89991287056324,49.13109610556243,49.19304572204653,49.084175742595534
1923.816852635629,21.399795607369104,22.22381560259255,23.08314151395102,23.97851255417215,24.910482110837897,25.87936885635325,26.88519988049678,27.92764506858485,29.00594203368025,30.11881107799445,31.264359939143397,32.43997851375967,33.642224398887834,34.86670101926698,36.10793139873893,37.3592323796644,38.61259638737366,39.85859074290123,41.086288037727385,42.28324503533156,43.43555151906074,44.52797360699851,45.544216895099886,46.46733140400163,47.28027045079893,47.96659748854905,48.5113086739149,48.901707719047835,49.128240782189266,49.18518298664604,49.071074102241006
1921.9680953296174,21.40384829804181,22.227488347957806,23.086393546224187,23.98130153377837,24.912764545571463,25.881100668730987,26.886337152942428,27.92814499936817,29.005764139305455,30.117918679489048,31.262721969723522,32.4375716826427,33.63903573921535,34.86273083536263,36.10319660689067,37.35377020436574,38.606468328123036,39.85188666184641,41.07913013314671,42.27579136026977,43.42799858391239,44.52055748428375,45.537212152419194,46.4610471712937,47.27504303685779,47.96277925332326,48.509253361240575,48.90175311718754,49.130690274703404,49.190288075672235,49.07902011571026
1920.1228878648235,21.403368099927476,22.22668155695749,23.085255655385627,23.979832789863195,24.910971214781483,25.878996525308953,26.883945214786277,27.925499532562316,29.002912948715874,30.11492569425608,31.259670119282667,32.43456603911984,33.63620687362072,34.86023829554789,36.10123237215853,37.352561902564844,38.60628191463465,39.85302815705106,41.0819459012906,42.28066630141135,43.43535152666977,44.530833050207306,45.55086846794225,46.47853909321331,47.29680108291651,47.98918519440247,48.54061434994308,48.93827709582437,49.17246592543016,49.237272450098104,49.13103616779562
1917.9133103183738,21.403503770782986,22.227086309356793,23.085957565898678,23.98086190044896,24.91235950553772,25.88077783548904,26.88615509772979,27.928175027514538,29.006092249600417,30.118647692404668,31.263973794079796,32.43948966776351,33.641787029174665,34.866508601847535,36.108221985951644,37.360293698993644,38.614770363844016,39.86227690001692,41.09194506511967,42.2913896416808,43.4467535491991,44.542846346399735,45.56340158996461,46.49147538174964,47.3099989129025,48.00248008445314,48.55382324963527,48.95120490040013,49.18491389080251,49.249047769983065,49.14196165159206
1916.0758766047134,21.405083484989085,22.229461842504293,23.08918889736047,23.985009571236965,24.917483666845904,25.886937036228353,26.893404765265174,27.936565592008005,29.015666859836976,30.129439470634015,31.276002580511033,32.452758213639065,33.65627661316135,34.88217407088026,36.12498626253335,37.37804185696162,38.633343458913544,39.88146585480749,41.11148505355447,42.310955592084674,43.46595757643699,44.56123810177809,45.58047263122648,46.50666863706348,47.32272404882545,48.01213500688359,48.5598210490562,48.95300439940414,49.18205081804804,49.241162839942575,49.12882182426428
1913.8755980861245,21.40460322999517,22.228654904139955,23.08805072236661,23.98354035765133,24.915689631364355,25.884831905176945,26.89101151352238,27.9339184520165,29.012813618123868,30.126444060977242,31.27294796970513,32.449749556027534,33.65344462163568,34.87967851247498,36.12301943345608,37.3768318224701,38.63315675644119,39.882609255054334,41.11430585940094,42.31583984244122,43.473325436510486,44.57153570287254,45.594159727756,46.524201739802685,47.34453522343868,48.03860729986217,48.59126243273542,48.98962300764945,49.22393477124727,49.28826783037718,49.18096870544853
1912.0458891013384,21.407773417976063,22.23240786958349,23.092430987779284,23.988593702766586,24.921462624267647,25.8913712839712,26.898363389656527,27.94212730315814,29.021921035637416,30.136487215120493,31.28395775523356,32.461748382926785,33.66644382149133,34.89367534230967,36.1379936780803,37.39274202651494,38.649936161881676,39.90016158308215,41.13250116030496,42.334510744814665,43.49226425363645,44.59049298627036,45.61284496817058,46.54228695937616,47.36166211905196,48.054398324534844,48.6053357044047,49.00161024389021,49.23350069321364,49.29512887756161,49.184908693833194
1909.854851031322,21.40935377908295,22.234784572966884,23.095664188319418,23.992744139829306,24.92659067075545,25.897535733641774,26.905619936644634,27.950526663766396,29.03150665986453,30.147292534977687,31.29600291993169,32.4750364392464,33.68095631342878,34.90936733051777,36.1547882206163,37.41052422270305,38.66854694592998,39.91939156836826,41.15208498176624,42.35412252317692,43.51151499858014,44.608930936561315,45.62995998245846,46.55752004334229,47.37442090784263,48.06407875094343,48.61134915306527,49.00341432307194,49.23063060874537,49.287225644215205,49.171740423597214
1908.0328181644725,21.408873327416643,22.233977237072594,23.09452535494453,23.991273946294108,24.92479527491668,25.89542880841209,26.903224413620617,27.94787674834233,29.02865013550458,30.14429336604067,31.2929441492345,32.472023356701406,33.67811984349638,34.90686754642159,36.15281783962233,37.40931186679906,38.66835986445971,39.92053741445127,41.15491211817441,42.359018219140914,43.51890079204571,44.61925441741143,45.64368235767188,46.57509913990627,47.39628980625368,48.09062102573527,48.64287263858477,49.04012621253328,49.27261722361533,49.33444007305468,49.224000279428786
1905.850962454736,21.409009069907807,22.23438226283255,23.09522784685701,23.9923040725802,24.92618516429665,25.89721247357708,26.90543760856715,27.95055674241107,29.031835384002452,30.148023054198898,31.297257583126733,32.476959171888595,33.68371500001952,34.913156078014765,36.159829326695174,37.41706960833589,38.6768787355866,39.92982141677865,41.1649516624512,42.36978722770941,43.530353774577804,44.63132375698641,45.656276138892814,46.588099940092434,47.409554925895875,48.10398461547559,48.656150045960544,49.05312060036649,49.28512812474859,49.34627312366818,49.234977042178215
1904.036557501904,21.409009069907807,22.23438226283255,23.09522784685701,23.9923040725802,24.92618516429665,25.89721247357708,26.90543760856715,27.95055674241107,29.031835384002452,30.148023054198898,31.297257583126733,32.476959171888595,33.68371500001952,34.913156078014765,36.159829326695174,37.41706960833589,38.6768787355866,39.92982141677865,41.1649516624512,42.36978722770941,43.530353774577804,44.63132375698641,45.656276138892814,46.588099940092434,47.409554925895875,48.10398461547559,48.656150045960544,49.05312060036649,49.28512812474859,49.34627312366818,49.234977042178215
1901.863826550019,21.414165810700343,22.239628790046932,23.100578891539374,23.997778117181188,24.93180517983668,25.90300676817896,26.9114407957036,27.956810834533716,29.038391012785727,30.15494081180998,31.304609468922497,32.484830114771626,33.69220440723015,34.92237933518268,36.16991914038689,37.42817704038946,38.68917372849513,39.9434925534984,41.18020484786824,42.38684293340718,43.549442471424776,44.65267919745262,45.680126275369844,46.61465550859035,47.43899610243225,48.13644664334624,48.69170925353189,49.09178263212399,49.32682030812763,49.390842544528255,49.28219508915035
1900.0570017100515,21.414301622078153,22.240034027633087,23.101281763274766,23.9988088211288,24.93319588023929,25.904791519966796,26.913655403014314,27.959492626089588,29.04157851400075,30.15867329035768,31.308926327343148,32.48977010080522,33.69780461036669,34.928673937104065,36.17693788856012,37.4359434195523,38.69770281623928,39.95278856635994,41.19025841662618,42.39762819417724,43.560914125215085,44.664769774795836,45.69274393806514,46.6276828112243,47.45229019324302,48.14984136694471,48.70501948527657,49.10481090241945,49.339365385326424,49.40270921803154,49.29320405767545
1897.8933383943825,21.414301622078153,22.240034027633087,23.101281763274766,23.9988088211288,24.93319588023929,25.904791519966796,26.913655403014314,27.959492626089588,29.04157851400075,30.15867329035768,31.308926327343148,32.48977010080522,33.69780461036669,34.928673937104065,36.17693788856012,37.4359434195523,38.69770281623928,39.95278856635994,41.19025841662618,42.39762819417724,43.560914125215085,44.664769774795836,45.69274393806514,46.6276828112243,47.45229019324302,48.14984136694471,48.70501948527657,49.10481090241945,49.339365385326424,49.40270921803154,49.29320405767545
