wavenumber_cm1,absorbance_input,experimental_transmittance,n_film,k_film,theoretical_transmittance,fresnel_correction_amplitude,transmittance_residual
637.6094,0.0256,0.9427575085274156,1.765661347968269,0.14419060820366036,0.9427575083919456,0.993653495891336,1.3546996857627391e-10
637.8505,0.0248,0.9444957325077066,1.7728917348677808,0.13849544254698812,0.9444957308736261,0.9936701718928153,1.6340804265269071e-09
638.0916,0.0255,0.9429746114598995,1.7805739374757321,0.1414119631807768,0.9429746113795608,0.9933425237652475,8.033862464174035e-11
638.3326,0.0268,0.9401561688035698,1.78195079918419,0.14865278762409026,0.9401561660920142,0.9930182826888991,2.7115555356616028e-09
638.5737,0.0274,0.9388581918730973,1.7783685246854253,0.1525785767343909,0.9388581907984759,0.9929669321417925,1.0746213918721992e-09
638.8148,0.0274,0.9388581918730973,1.7755978907956946,0.15292449442489012,0.938858188961747,0.9930312607976657,2.911350271972424e-09
639.0558,0.0274,0.9388581918730973,1.7747842595801058,0.15298475499848924,0.938858190891415,0.993050071208036,9.816822910124756e-10
639.2969,0.0278,0.9379938696184887,1.7734142948320235,0.1554411729212907,0.9379938665955085,0.9929938975859179,3.022980199496317e-09
639.5379,0.0277,0.9382098755562873,1.767303714506642,0.15569730633323348,0.9382098746866162,0.9931584648627259,8.696711129019263e-10
639.779,0.0264,0.9410224835267512,1.762171915235264,0.14882999457863824,0.9410224813551946,0.9935576870987651,2.171556601204827e-09
640.02,0.0245,0.9451483924407295,1.7646024115533474,0.13742413292877312,0.9451483926766278,0.9939172081462441,-2.358983008932114e-10
640.2611,0.0236,0.9471090794701604,1.7776634007095318,0.13041776087443224,0.9471090784957445,0.9938347744366566,9.74415881316304e-10
640.5022,0.0249,0.9442782793644787,1.793168857845052,0.13567156857345566,0.9442782800664188,0.9931959032968639,-7.019400616314897e-10
640.7432,0.0276,0.9384259312370178,1.8003157420527909,0.14997255764300485,0.9384259277707427,0.9924043480883983,3.46627504477226e-09
640.9843,0.0298,0.9336841792607656,1.7966965658818765,0.1630192819968115,0.9336841756967795,0.9919856726668246,3.5639861062364275e-09
641.2253,0.0306,0.9319658525658421,1.7885851899362684,0.16880143901868302,0.9319658470791665,0.9920061841008904,5.486675558330489e-09
641.4664,0.0304,0.9323951375406332,1.7823821921088752,0.1685503640079221,0.9323951347558717,0.9922046157516782,2.784761532481639e-09
641.7075,0.0301,0.9330394357910896,1.7805524746314463,0.16704017085163228,0.9330394312988058,0.9923157867973219,4.492283767199012e-09
641.9485,0.0301,0.9330394357910896,1.7796228743127975,0.16711977791583146,0.9330394333689648,0.9923385730718136,2.422124834033923e-09
642.1896,0.0301,0.9330394357910896,1.778943402137446,0.1671608606854889,0.933039431439286,0.9923552011818594,4.35180358415721e-09
642.4307,0.0301,0.9330394357910896,1.7782843278658964,0.1671987951882351,0.9330394334846269,0.992371332182378,2.306462687506894e-09
642.6718,0.03,0.933254300796991,1.7784185137750748,0.1665386626766857,0.9332542965315891,0.9923898245323881,4.265401920555689e-09
642.9128,0.03,0.933254300796991,1.7794312381105764,0.16632011405028568,0.933254298452215,0.99236479163736,2.344776039997498e-09
643.1539,0.0301,0.9330394357910896,1.7818674482150803,0.16645755760567474,0.9330394312206169,0.9922825919145338,4.570472666998171e-09
643.3949,0.0307,0.9317512842019561,1.7852234066760797,0.16931989979552636,0.9317512810459879,0.9920664528693873,3.1559681534787387e-09
643.636,0.0317,0.9296083157150377,1.7865751338054343,0.17478209021459723,0.9296083098715833,0.9918110765313315,5.8434543870333755e-09
643.877,0.0327,0.9274702759188693,1.7848330848300773,0.18073989188547115,0.9274702719647903,0.9916359480184566,3.954079064172333e-09
644.1181,0.0334,0.9259765745612467,1.7798355640535775,0.1855147896720065,0.925976569049588,0.9916141604521905,5.511658685009024e-09
644.3591,0.0333,0.9261898130960028,1.7728798459708526,0.18600134267102295,0.9261898105752626,0.9918176232243102,2.5207401721516476e-09
644.6002,0.0326,0.9276838584306737,1.7683130317503557,0.18261751315029362,0.9276838543933056,0.9920844333050806,4.037368106502015e-09
644.8413,0.0318,0.9293942901315803,1.7674784289745469,0.1780510548422998,0.9293942882989684,0.9922749635188556,1.8326118400580071e-09
645.0823,0.0314,0.9302506882321281,1.770095666097899,0.17526059646937597,0.9302506842198603,0.9922937098689448,4.01226774027208e-09
645.3234,0.0317,0.9296083157150377,1.773390057861853,0.17640674786555982,0.9296083133754289,0.9921459925840949,2.3396087289739853e-09
645.5645,0.0323,0.9283249011205145,1.7740328161235397,0.17969666313101282,0.9283248965411551,0.9920008472742803,4.579359336176481e-09
645.8055,0.0327,0.9274702759188693,1.7716246154066795,0.18232231020337394,0.9274702736051764,0.9919775688359829,2.3136929039324627e-09
646.0466,0.0326,0.9276838584306737,1.7679123820454103,0.18227229876327974,0.9276838544460516,0.9920946845172383,3.984622076735889e-09
646.2877,0.032,0.9289663867799364,1.765448231185967,0.17912854385687157,0.9289663851194114,0.992284373345038,1.6605249397727562e-09
646.5287,0.0313,0.9304649110312398,1.7660537206003148,0.17492315416449736,0.9304649073905227,0.9924167709007405,3.640717172181951e-09
646.7698,0.0309,0.9313222956643226,1.7698031913295629,0.17196823304067474,0.9313222938290842,0.9924076329081681,1.8352384056896653e-09
647.0109,0.0311,0.9308935046377292,1.7755927421643993,0.17215141541264267,0.9308935002396008,0.99221904188303,4.398128417015812e-09
647.2519,0.0321,0.9287525089890627,1.780059104484915,0.1771161081372261,0.9287525058873035,0.9918884425126596,3.1017591828330637e-09
647.493,0.0333,0.9261898130960028,1.7792932767319216,0.18405450206319948,0.9261898077271693,0.991648716109615,5.368833488894609e-09
647.734,0.0337,0.9253371534777771,1.7734617262486938,0.18723661662497873,0.9253371509236122,0.9917168046771359,2.55416487959792e-09
647.9751,0.033,0.9268298233793493,1.7685277240539143,0.18393614344870773,0.926829819322123,0.9919942808641877,4.057226221654275e-09
648.2162,0.0321,0.9287525089890627,1.7699790777234194,0.17845343907740918,0.9287525069373888,0.9921471569296807,2.0516739418496854e-09
648.4572,0.0321,0.9287525089890627,1.7751759796606459,0.17756115786258594,0.9287525043760687,0.992013610941446,4.6129939867967096e-09
648.6983,0.0328,0.9272567425805943,1.7787943644296074,0.180926386253628,0.9272567394837338,0.9917691172649785,3.09686054578151e-09
648.9393,0.0335,0.9257633851208253,1.7784000805786617,0.18493258994872797,0.9257633798615071,0.9916287417664685,5.259318203165719e-09
649.1804,0.0336,0.9255502447634356,1.7767079178581944,0.18571307227632328,0.9255502418325336,0.991651965014258,2.9309019655698876e-09
649.4214,0.0336,0.9255502447634356,1.7776807987810843,0.18548471819487378,0.925550239592101,0.9916261586524978,5.17133458277641e-09
